procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   1292 10974696   5428 292144    0    0   434 31463 2364    7  3 11 83  3  0  0
 1  0   1292 10980588   5444 292168    0    0     0    88 1234  881  0  1 99  0  0  0
 1  0   1292 10986856   5472 292168    0    0     0   608 1498  990  0  1 98  0  0  0
 3  0   1292 10911788   5640 297228    0    0  5312   152 6973 8198 25 17 56  2  0  0
 5  1   1292 10482196   5656 402760    0    0  1188 85884 5055 8062 35 29 32  4  0  0
 3  0   1292 9869460   5672 621488    0    0     0 221144 5369 7860 28 44 22  7  0  0
12  1   1292 9325784   5688 798844    0    0     0 176584 5056 7292 29 34 33  4  0  0
 4  2   1292 8939652   5704 988048    0    0     0 181108 5331 7222 24 39 30  7  0  0
10  3   1292 8657344   5720 1165452    0    0     0 196048 5533 7186 23 43 26  8  0  0
14  0   1292 8453976   5736 1362216    0    0     0 186016 5346 7493 25 43 25  7  0  0
 8  2   1292 8238492   5752 1539880    0    0   160 172800 4528 6979 21 26 44  9  0  0
 8  0   1292 8081644   5768 1694484    0    0     0 169160 4608 7604 20 53 18  9  0  0
 5  0   1292 7898024   5792 1874568    0    0     8 175980 4680 7258 21 54 15 10  0  0
15  1   1292 7680852   5808 2089624    0    0     0 216468 5059 7852 30 49 12  9  0  0
15  2   1292 7520680   5824 2267756    0    0     0 180944 5177 7559 22 52 19  6  0  0
 9  3   1292 7318900   5840 2467516    0    0     0 196020 4982 7902 18 57 14 11  0  0
 7  0   1292 7138820   5856 2648160    0    0     4 172908 4667 7799 18 47 27  8  0  0
 5  2   1292 6961692   5872 2825448    0    0     0 180960 4978 7623 17 54 20 10  0  0
 8  3   1292 6799360   5888 3001524    0    0     0 186136 5457 8719 18 51 22  8  0  0
13  1   1292 6629524   5904 3173544    0    0     0 170916 4764 7535 18 39 36  6  0  0
15  0   1292 6439196   5920 3364392    0    0     0 186004 5263 7828 18 52 21 10  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 7  0   1292 6222748   5936 3547456    0    0     0 177860 5249 7894 16 54 21  9  0  0
12  0   1292 6023528   5952 3729432    0    0     0 185976 5006 7908 18 52 20  9  0  0
12  1   1292 5774904   5968 3920812    0    0     0 196184 4802 7690 19 57 15  9  0  0
10  0   1292 5480092   5984 4101164    0    0     0 180960 5282 7782 18 53 21  8  0  0
10  2   1292 5291444   6000 4289400    0    0     0 186036 5129 8138 18 55 17 10  0  0
 5  0   1292 5111220   6016 4471372    0    0     4 193012 5080 8054 19 53 19  9  0  0
15  1   1292 4895096   6032 4670356    0    0     0 186020 5388 8257 21 57 15  6  0  0
 6  1   1292 4712376   6048 4849224    0    0     0 181144 4903 7660 16 58 16 10  0  0
11  1   1292 4533048   6064 5033312    0    0     0 185996 4896 7836 18 57 16  9  0  0
 7  1   1292 4336616   6080 5220356    0    0     0 190996 5196 7827 18 54 21  7  0  0
 9  1   1292 4147264   6096 5408360    0    0     0 193024 5312 7944 17 53 20 10  0  0
 4  1   1292 3957992   6112 5592380    0    0     0 180964 5086 7745 23 53 17  8  0  0
 4  2   1292 3789316   6132 5750112    0    0     0 151008 4165 7305 19 26 48  6  0  0
