procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   1292 10522144   5364 301984    0    0   421 31357 1943    5  3  8 87  3  0  0
 1  0   1292 10524224   5380 302056    0    0     0    56 1370 1104  0  1 99  0  0  0
 1  0   1292 10523272   5396 302056    0    0     0    44 1678 1333  1  1 98  0  0  0
 2  0   1292 10469344   5560 305992    0    0  4120   636 7196 8783 23 19 55  3  0  0
21  1   1292 10307988   5576 323840    0    0  2376 10940 5857 9239 31 24 41  3  0  0
16  0   1292 9873708   5592 394152    0    0     0 71504 5831 12083 38 43 12  7  0  0
10  0   1292 9479412   5608 448728    0    0     0 56656 5031 10189 26 46 19  9  0  0
 3  2   1292 9163936   5624 517748    0    0     0 70552 4991 11016 26 41 21 12  0  0
 7  2   1292 8966760   5668 549672    0    0    12 32444 4644 6757 23 70  4  3  0  0
 4  2   1292 8731356   5684 575832    0    0     0 27092 5444 5263 22 55 17  6  0  0
 3  2   1292 8504024   5700 631640    0    0   160 56860 5657 10238 33 50 10  7  0  0
 5  1   1292 8282408   5716 674408    0    0     0 45148 4851 9968 19 61 12  8  0  0
 8  3   1292 8199148   5996 720260    0    0  1400 45932 5026 6889 23 56 10 11  0  0
 0  0   1292 9945520   6032 720564    0    0   436  3948 5163 4867  9 14 74  3  0  0
 0  0   1292 10525704   6032 720544    0    0     0    16  958  492  0  1 99  0  0  0
 0  0   1292 10525704   6032 720544    0    0     0     0  597  234  0  0 100  0  0  0
 0  0   1292 10523028   6420 722032    0    0   468     0  847  358  0  1 99  0  0  0
 2  0   1292 10523028   6544 721908    0    0   132     0  421  206  0  0 100  0  0  0
 0  0   1292 10530840   6556 722024    0    0     0   172  904  506  0  1 99  0  0  0
 0  0   1292 10535364   6556 722024    0    0     0     0 1141  372  0  0 100  0  0  0
 0  0   1292 10516776   8184 725916    0    0  5544    88 2804 1743  1  4 93  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
